frame,activity,l0_x,l0_y,l0_z,l0_v,l1_x,l1_y,l1_z,l1_v,l2_x,l2_y,l2_z,l2_v,l3_x,l3_y,l3_z,l3_v,l4_x,l4_y,l4_z,l4_v,l5_x,l5_y,l5_z,l5_v,l6_x,l6_y,l6_z,l6_v,l7_x,l7_y,l7_z,l7_v,l8_x,l8_y,l8_z,l8_v,l9_x,l9_y,l9_z,l9_v,l10_x,l10_y,l10_z,l10_v,l11_x,l11_y,l11_z,l11_v,l12_x,l12_y,l12_z,l12_v,l13_x,l13_y,l13_z,l13_v,l14_x,l14_y,l14_z,l14_v,l15_x,l15_y,l15_z,l15_v,l16_x,l16_y,l16_z,l16_v,l17_x,l17_y,l17_z,l17_v,l18_x,l18_y,l18_z,l18_v,l19_x,l19_y,l19_z,l19_v,l20_x,l20_y,l20_z,l20_v,l21_x,l21_y,l21_z,l21_v,l22_x,l22_y,l22_z,l22_v,l23_x,l23_y,l23_z,l23_v,l24_x,l24_y,l24_z,l24_v,l25_x,l25_y,l25_z,l25_v,l26_x,l26_y,l26_z,l26_v,l27_x,l27_y,l27_z,l27_v,l28_x,l28_y,l28_z,l28_v,l29_x,l29_y,l29_z,l29_v,l30_x,l30_y,l30_z,l30_v,l31_x,l31_y,l31_z,l31_v,l32_x,l32_y,l32_z,l32_v,source
0,sit,0.3675537109375,0.1202827170491218,-0.2913682758808136,0.999990463256836,0.3734640181064605,0.103969968855381,-0.2776269316673279,0.9999654293060304,0.3767605125904083,0.1038050353527069,-0.2776642739772796,0.9999661445617676,0.3794964849948883,0.1035328209400177,-0.2776694595813751,0.999964714050293,0.3621421754360199,0.1056993603706359,-0.2766562104225158,0.9999581575393676,0.358499675989151,0.106629192829132,-0.2766565382480621,0.9999537467956544,0.3556153774261474,0.1074594631791114,-0.2766712605953216,0.9999511241912842,0.3864178359508514,0.1101101636886596,-0.1750022917985916,0.9999468326568604,0.3523772656917572,0.1144810020923614,-0.170923039317131,0.9999059438705444,0.3763914108276367,0.1383718848228454,-0.2511235475540161,0.9999891519546508,0.3625659346580505,0.1413024067878723,-0.2501041293144226,0.9999858140945436,0.4194845557212829,0.2054864317178726,-0.1046217530965805,0.9999847412109376,0.3340499401092529,0.2200305461883545,-0.0788772255182266,0.9999525547027588,0.4407540261745453,0.3259141147136688,-0.0596989579498767,0.9915114045143129,0.3238993287086487,0.3497118055820465,-0.0251278690993785,0.965368390083313,0.4399890899658203,0.4384796023368835,-0.1582373231649398,0.9837693572044371,0.3167292773723602,0.461087703704834,-0.1244186386466026,0.9556182622909546,0.4405663609504699,0.4762029945850372,-0.1878823935985565,0.9666300415992736,0.3137824535369873,0.4976857006549835,-0.1526652127504348,0.9251542687416076,0.434189885854721,0.472775936126709,-0.2199523895978927,0.9684330821037292,0.3177736401557922,0.4958519041538238,-0.1891465187072754,0.9305998682975768,0.4323959350585937,0.462806224822998,-0.1719347834587097,0.9588578343391418,0.3209343254566192,0.4856701195240021,-0.1409022957086563,0.9209460020065308,0.4095483720302582,0.4489034116268158,-0.0082310056313872,0.9996846914291382,0.3576194643974304,0.4555592536926269,0.0081597752869129,0.999588906764984,0.4152619242668152,0.6329153776168823,-0.0184574350714683,0.9911611080169678,0.3689478039741516,0.6382323503494263,8.51521035656333e-05,0.9861555695533752,0.4245434403419494,0.8046290278434753,0.1267590969800949,0.989843726158142,0.3867094814777374,0.8049378395080566,0.1440658569335937,0.9851279854774476,0.4219821989536285,0.8235373497009277,0.1325512826442718,0.8332485556602478,0.3943437337875366,0.8240465521812439,0.150242194533348,0.8398185968399048,0.4335812032222748,0.864561140537262,0.0029776606243103,0.9826494455337524,0.3708549737930298,0.8687489628791809,0.0247317589819431,0.9795730113983154,sit_down_p01_t01
1,sit,0.367573618888855,0.1197307482361793,-0.2952639162540436,0.9999908208847046,0.3734701871871948,0.1035252064466476,-0.2808770537376404,0.999966561794281,0.3768552839756012,0.1033209264278411,-0.2808935344219208,0.9999672174453736,0.379678726196289,0.103145994246006,-0.2808903455734253,0.9999657869338988,0.3621885478496551,0.1053299978375434,-0.2801000773906708,0.9999598860740662,0.3585628867149353,0.1064268201589584,-0.2801063656806946,0.9999557733535768,0.355623185634613,0.1073435693979263,-0.2801069319248199,0.9999533891677856,0.3864223062992096,0.1100955009460449,-0.177252322435379,0.999948263168335,0.3525097370147705,0.1144804283976554,-0.1735437661409378,0.9999101758003236,0.3764554560184479,0.1371417641639709,-0.2548498511314392,0.9999895095825196,0.3625585436820984,0.1394232958555221,-0.2539365589618683,0.9999862909317015,0.4199440479278564,0.2056528478860855,-0.1050776019692421,0.9999848008155824,0.3340666890144348,0.2200150787830352,-0.0854212492704391,0.9999538064002992,0.4407593309879303,0.3258146345615387,-0.0596405155956745,0.9916439056396484,0.3240172266960144,0.3496407866477966,-0.0349228344857692,0.9666762948036194,0.4400054812431335,0.4384788572788238,-0.1563985347747802,0.983917772769928,0.3168035745620727,0.4619030952453613,-0.1279290318489074,0.9571326971054076,0.4407158493995666,0.4761674106121063,-0.1857928484678268,0.9667099714279176,0.3137864768505096,0.4980764091014862,-0.157158076763153,0.92707359790802,0.4344591200351715,0.4727762937545776,-0.2177832126617431,0.968487560749054,0.3179135024547577,0.4966678619384765,-0.1911405026912689,0.9322728514671326,0.4325191080570221,0.4630882143974304,-0.1702823340892791,0.9590284824371338,0.3209684789180755,0.486613005399704,-0.1434507071971893,0.9227701425552368,0.4095576405525207,0.4488217234611511,-0.008607069030404,0.999683916568756,0.3575123250484466,0.4550362527370453,0.0085271019488573,0.999596118927002,0.4145676493644714,0.6330169439315796,-0.0203401762992143,0.9910680651664734,0.3685683608055115,0.6363348364830017,0.0001362075854558,0.986089527606964,0.4245341718196869,0.8034809827804565,0.1255518198013305,0.9895421862602234,0.3859235048294067,0.8049026727676392,0.1440655291080474,0.9849327206611632,0.4219627380371094,0.823311448097229,0.1315523982048034,0.8298493027687073,0.393685519695282,0.8240629434585571,0.1502552330493927,0.839565634727478,0.4328502118587494,0.8641204237937927,0.0015860451385378,0.9822579622268676,0.3708558678627014,0.8704075217247009,0.0253030098974704,0.9793059825897216,sit_down_p01_t01
2,sit,0.3677102923393249,0.1188194677233696,-0.2992734313011169,0.999991238117218,0.3735730946063995,0.1029984056949615,-0.284428209066391,0.9999679923057556,0.3771015703678131,0.1027472093701362,-0.2844387292861938,0.9999685883522034,0.3799487948417663,0.1026942059397697,-0.2844316363334656,0.9999672174453736,0.3623934984207153,0.1047298982739448,-0.2836476564407348,0.9999618530273438,0.3587830066680908,0.105978637933731,-0.283659428358078,0.999958038330078,0.355719655752182,0.1070610359311103,-0.2836570143699646,0.9999558329582214,0.3865472972393036,0.1100398153066635,-0.1796442121267318,0.9999502301216124,0.3527183532714844,0.1144531071186065,-0.1757833063602447,0.9999145865440368,0.3766573071479797,0.1360247135162353,-0.258618414402008,0.9999898672103882,0.3625721931457519,0.1378544867038726,-0.2576414942741394,0.99998676776886,0.4207725524902344,0.2057615220546722,-0.1066988259553909,0.9999848008155824,0.3343836665153503,0.2199956476688385,-0.0883255451917648,0.9999547600746156,0.4408621191978454,0.3258088529109955,-0.0617410615086555,0.9917824864387512,0.3240862488746643,0.349283903837204,-0.038550816476345,0.9677985310554504,0.4402643144130707,0.4385143220424652,-0.1580920368432998,0.9841200113296508,0.3168269991874695,0.4622585773468017,-0.1309032887220382,0.9582905173301696,0.4410629868507385,0.4761686623096466,-0.1875418126583099,0.9669017791748048,0.3137459456920624,0.498164027929306,-0.160384863615036,0.9284093379974364,0.434849202632904,0.4728343486785888,-0.2196994572877884,0.9686554670333862,0.3179352581501007,0.4970111548900604,-0.1935674101114273,0.933422863483429,0.432809829711914,0.4634086191654205,-0.1721366941928863,0.9592832326889038,0.3209697902202606,0.4870308041572571,-0.146135002374649,0.9240096807479858,0.4096947610378265,0.4488445818424225,-0.0088934060186147,0.999680995941162,0.3575113415718078,0.4549198150634765,0.0088103720918297,0.9996028542518616,0.413318008184433,0.6329811215400696,-0.0202963352203369,0.9909874796867372,0.3684651553630829,0.6345006823539734,0.0009836833924055,0.9861486554145812,0.4244507253170013,0.8019425868988037,0.1253233104944229,0.9893715381622314,0.385307639837265,0.8049061894416809,0.143847644329071,0.9849794507026672,0.4218770861625671,0.8225878477096558,0.1313378810882568,0.8290356993675232,0.3929612040519714,0.8240748047828674,0.1499623656272888,0.840441882610321,0.4320197999477386,0.8628568053245544,0.0014199542347341,0.9821452498435974,0.3708026707172394,0.8712096214294434,0.0252589099109172,0.979340672492981,sit_down_p01_t01
3,sit,0.367964506149292,0.1174351274967193,-0.3027395009994507,0.999991536140442,0.3737629950046539,0.101935014128685,-0.287732183933258,0.9999691843986512,0.3774412274360657,0.1016087234020233,-0.2877413332462311,0.999969720840454,0.3802544772624969,0.1017268076539039,-0.2877325713634491,0.999968409538269,0.3626528978347778,0.1038062125444412,-0.2867618501186371,0.9999635815620422,0.3590923547744751,0.105263777077198,-0.2867762446403503,0.9999599456787108,0.3559058308601379,0.1066032722592353,-0.2867766320705414,0.9999579191207886,0.3867750763893127,0.1098038554191589,-0.1827474683523178,0.999951720237732,0.353061318397522,0.1144017502665519,-0.1780274808406829,0.9999181032180786,0.377015620470047,0.1347384601831436,-0.2622286677360534,0.999990165233612,0.3627082109451294,0.1363844126462936,-0.2609907984733581,0.9999871253967284,0.421901136636734,0.2058134973049163,-0.1093511953949928,0.9999844431877136,0.3348854184150696,0.2200090885162353,-0.0917333513498306,0.9999552369117736,0.441113144159317,0.3260324001312256,-0.0645858645439148,0.991824209690094,0.3242512047290802,0.3492753803730011,-0.041670735925436,0.9686164855957032,0.4404882788658142,0.4386871755123138,-0.1593371033668518,0.9840330481529236,0.3168498575687408,0.4624461233615875,-0.1323746740818023,0.9588380455970764,0.4413548409938812,0.4762152731418609,-0.1883202791213989,0.9665216207504272,0.3137289881706238,0.4982145428657532,-0.1616314500570297,0.928772509098053,0.4352790713310241,0.4730227291584015,-0.2206450253725052,0.9682945609092712,0.3179435431957245,0.4971911907196045,-0.1944213658571243,0.9336662292480468,0.4331792891025543,0.4638261198997497,-0.1734284460544586,0.958885669708252,0.3209670186042785,0.4871959686279297,-0.1474326997995376,0.9242073893547058,0.4100118279457092,0.448942482471466,-0.0088807679712772,0.9996767044067384,0.3575218319892883,0.4549387991428375,0.0087967589497566,0.9996090531349182,0.4126814305782318,0.6327720880508423,-0.0186892505735158,0.990889310836792,0.3684430718421936,0.6336790323257446,0.0010848187375813,0.986348569393158,0.4242579340934753,0.8017509579658508,0.1247612386941909,0.9893192648887634,0.3849471509456634,0.8049183487892151,0.1418360024690628,0.9851706624031068,0.4215919077396393,0.8226027488708496,0.1305432021617889,0.830033540725708,0.3924831449985504,0.8241382241249084,0.1476572155952453,0.8416290879249573,0.4314132332801819,0.8621999025344849,0.0004005096270702,0.9822096824645996,0.3708014488220215,0.8714348077774048,0.0232019778341054,0.9795430898666382,sit_down_p01_t01
4,sit,0.3687824606895447,0.1169607490301132,-0.3014041185379028,0.9999918341636658,0.3744837343692779,0.1014785543084144,-0.2866657078266144,0.9999702572822572,0.3782323002815246,0.1011060178279876,-0.2866809070110321,0.9999707341194152,0.3809585571289062,0.101339466869831,-0.2866753935813904,0.999969482421875,0.3633565902709961,0.1035272628068924,-0.2857474982738495,0.9999650120735168,0.3598543703556061,0.1050605103373527,-0.2857593297958374,0.99996155500412,0.3566102385520935,0.1065169349312782,-0.2857637107372284,0.9999596476554872,0.3875299990177154,0.1096715703606605,-0.182118609547615,0.9999531507492064,0.3537094891071319,0.1144009083509445,-0.177681028842926,0.9999210238456726,0.3777872920036316,0.1341920495033264,-0.2609353065490722,0.9999904036521912,0.3633925914764404,0.1358696222305297,-0.2598192989826202,0.9999874234199524,0.4228281080722809,0.2057989537715912,-0.1091356053948402,0.9999844431877136,0.3356502652168274,0.2200076282024383,-0.0901481434702873,0.9999556541442872,0.4412519931793213,0.3259346485137939,-0.0649952888488769,0.9918821454048156,0.324552059173584,0.3492487967014313,-0.0400465950369834,0.9694092273712158,0.4408308565616607,0.4386943876743316,-0.1609610617160797,0.9840896129608154,0.3170188367366791,0.4624924063682556,-0.1319044232368469,0.95960134267807,0.4418533742427826,0.4762643277645111,-0.1902061998844146,0.9664570689201356,0.3137320578098297,0.4982465207576751,-0.161247044801712,0.929538369178772,0.4357854425907135,0.473218023777008,-0.2224653214216232,0.9682403802871704,0.3179832994937897,0.4973046481609344,-0.1942111402750015,0.934324324131012,0.4336117804050445,0.4641767740249634,-0.1751283109188079,0.9588750004768372,0.3209776580333709,0.4872858822345733,-0.1470922082662582,0.9248802661895752,0.4102628827095032,0.4489445090293884,-0.0088860476389527,0.9996774792671204,0.3575869500637054,0.4549381732940674,0.0088023319840431,0.9996156096458436,0.4125613570213318,0.6321442127227783,-0.0187720917165279,0.9908942580223083,0.368425965309143,0.6333275437355042,0.0010802198667079,0.986596405506134,0.4241281449794769,0.8015766739845276,0.1233400925993919,0.9893683195114136,0.3846904933452606,0.8049436211585999,0.1409232914447784,0.9854139089584352,0.4213382601737976,0.8225683569908142,0.1290625631809234,0.8310903906822205,0.3921356201171875,0.8242062330245972,0.1467478722333908,0.843003511428833,0.4310078024864197,0.8621978163719177,-0.0018824932631105,0.9824099540710448,0.3708005547523498,0.871630072593689,0.0223743803799152,0.979832887649536,sit_down_p01_t01
5,sit,0.3697842955589294,0.1165176630020141,-0.3005893230438232,0.9999919533729552,0.375504195690155,0.1011121645569801,-0.285974770784378,0.9999706149101256,0.3792223632335663,0.1007459238171577,-0.2859920263290405,0.999971091747284,0.3819338083267212,0.101061888039112,-0.285987377166748,0.9999697804450988,0.3642690479755401,0.1032995954155922,-0.285038411617279,0.9999656081199646,0.3607990741729736,0.1048566102981567,-0.2850485742092132,0.9999622702598572,0.3575181066989898,0.1064053624868393,-0.2850534915924072,0.9999604225158693,0.388651430606842,0.1095963567495346,-0.1816755384206771,0.9999532103538512,0.3544795513153076,0.114398069679737,-0.1772250533103943,0.999921977519989,0.3787418305873871,0.1338283866643905,-0.2601635456085205,0.9999904036521912,0.3641569018363952,0.1355068981647491,-0.2590239346027374,0.9999874234199524,0.4236845970153808,0.2058002203702926,-0.1089400276541709,0.9999842643737792,0.3362573087215423,0.2198639512062072,-0.0908244252204895,0.9999556541442872,0.4415379464626312,0.325844943523407,-0.0649874433875083,0.9918771386146544,0.3252885639667511,0.3490840196609497,-0.0421176776289939,0.9701234102249146,0.4414238929748535,0.4387576282024383,-0.1610925495624542,0.9841155409812928,0.3171052932739258,0.462564080953598,-0.1327077895402908,0.9601205587387084,0.4422272145748138,0.4762840569019317,-0.1902377307415008,0.9663750529289246,0.3137399852275848,0.4983238279819488,-0.1621545851230621,0.9299911856651306,0.4362836480140686,0.4732301533222198,-0.2225228995084762,0.9681667685508728,0.3180479705333709,0.4974701404571533,-0.1949829757213592,0.9346880912780762,0.4341742396354675,0.4642516374588012,-0.1752622425556183,0.958851397037506,0.3210064172744751,0.4874593019485473,-0.1478787213563919,0.925264060497284,0.4104700982570648,0.4490329623222351,-0.0081603843718767,0.9996772408485411,0.3576268255710602,0.4549563527107239,0.0080731520429253,0.9996197819709778,0.4127115309238434,0.6319566369056702,-0.016641603782773,0.990828812122345,0.3684136569499969,0.6327083110809326,0.0007497954065911,0.986745059490204,0.4240699410438537,0.8014085292816162,0.1256385743618011,0.9892942309379578,0.3844768404960632,0.8049352765083313,0.141024649143219,0.9854530096054076,0.4211892187595367,0.8225367069244385,0.1315477192401886,0.8312308192253113,0.391828715801239,0.8242042660713196,0.1468536406755447,0.8426100611686707,0.4308187961578369,0.8621024489402771,0.0004329558869358,0.9824040532112122,0.3708353340625763,0.8719291090965271,0.0224490892142057,0.9798649549484252,sit_down_p01_t01
6,sit,0.3706895112991333,0.1158575341105461,-0.3165845274925232,0.999992311000824,0.3765316009521484,0.1006161719560623,-0.3019189238548279,0.9999717473983764,0.3801897466182709,0.1003259047865867,-0.3019234538078308,0.99997216463089,0.3829087913036346,0.1007188782095909,-0.3019097447395324,0.9999708533287048,0.3652776181697845,0.1027244850993156,-0.3012263476848602,0.999967098236084,0.3618858456611633,0.1041896715760231,-0.3012470006942749,0.9999640583992004,0.3586090505123138,0.1058559864759445,-0.3012519776821136,0.9999622702598572,0.3897161781787872,0.1094570830464363,-0.1963327229022979,0.9999545812606812,0.3554190695285797,0.1141482889652252,-0.1928838491439819,0.9999252557754515,0.379553735256195,0.1333567649126052,-0.2756696343421936,0.999990701675415,0.3648962378501892,0.1348566710948944,-0.2748183906078338,0.9999878406524658,0.4244367182254791,0.2058275640010833,-0.1179020404815673,0.9999842047691344,0.3369385302066803,0.2197768688201904,-0.1069494113326072,0.999956488609314,0.4420811533927917,0.3261661231517792,-0.0681464225053787,0.9920403361320496,0.3262609839439392,0.348904937505722,-0.0565686337649822,0.9711610674858092,0.4427828192710876,0.4391283392906189,-0.1614848673343658,0.9844287633895874,0.3172721266746521,0.4637411236763,-0.1461956799030304,0.9611580967903136,0.4428649842739105,0.4767996966838836,-0.1901819705963134,0.9667840003967284,0.3138102889060974,0.4990134239196777,-0.1757418811321258,0.9312486052513124,0.4370904564857483,0.4738666415214538,-0.2226957827806472,0.9685676097869872,0.3182833194732666,0.4979959726333618,-0.2088908404111862,0.9358170628547668,0.4351519644260406,0.4649399220943451,-0.1757367551326751,0.9594005346298218,0.3211463391780853,0.487976998090744,-0.1613439619541168,0.9264703989028932,0.4111258089542389,0.448981761932373,-0.00721734482795,0.9996762871742249,0.3583342730998993,0.4547868967056274,0.0071089626289904,0.999625325202942,0.4129509329795837,0.631691575050354,-0.0121744321659207,0.9908339381217957,0.3685350120067596,0.6327207684516907,0.0007648947648704,0.9869460463523864,0.4240364134311676,0.8013317584991455,0.1352503299713134,0.989281952381134,0.3844216465950012,0.8049085140228271,0.1430433541536331,0.9856202006340028,0.4211605191230774,0.8224837183952332,0.1416526138782501,0.8312122821807861,0.3918058276176452,0.8241406083106995,0.149256557226181,0.8428534269332886,0.4305770993232727,0.8619869947433472,0.010317713022232,0.9825121760368348,0.3708354234695434,0.8719393610954285,0.023595156148076,0.9801063537597656,sit_down_p01_t01
7,sit,0.3715673089027405,0.115412637591362,-0.3122657835483551,0.9999924898147584,0.3775046765804291,0.1003983095288276,-0.2978829741477966,0.9999722242355348,0.3811101615428924,0.1001910716295242,-0.2979065775871277,0.9999725818634032,0.3839393258094787,0.1006459891796112,-0.2979095578193664,0.9999712705612184,0.3661612570285797,0.102399043738842,-0.2971090674400329,0.9999679923057556,0.3628452718257904,0.1037546545267105,-0.2971197962760925,0.9999651312828064,0.3596772253513336,0.1054462045431137,-0.2971253991127014,0.9999634623527528,0.3907795548439026,0.1094405800104141,-0.1925140172243118,0.999954879283905,0.3564866781234741,0.1139109283685684,-0.188885897397995,0.9999272227287292,0.3803604245185852,0.1330344229936599,-0.2712269425392151,0.9999908208847046,0.3657280206680298,0.1343759894371032,-0.2703223526477813,0.9999880790710448,0.4251502454280853,0.2059665918350219,-0.1176568418741226,0.999983847141266,0.3376614451408386,0.2193197906017303,-0.1022212728857994,0.9999573826789856,0.4426240921020508,0.3263821005821228,-0.065330721437931,0.9921151995658876,0.3271010518074035,0.3484046757221222,-0.0525236129760742,0.9721685647964478,0.4435471594333648,0.4393983483314514,-0.1565919369459152,0.9845758676528932,0.318400114774704,0.4633733034133911,-0.1426544338464737,0.9621444940567015,0.4433993697166443,0.4772032797336578,-0.1838381290435791,0.966935098171234,0.3146010339260101,0.4986171722412109,-0.1720671653747558,0.9324801564216614,0.4376829266548157,0.4742995500564575,-0.2168925702571869,0.9686970710754396,0.3197638988494873,0.4976083040237427,-0.2053061723709106,0.9369014501571656,0.4358281195163727,0.4652591347694397,-0.1708917468786239,0.9596303105354308,0.3225718140602112,0.4876834750175476,-0.1578588187694549,0.9276671409606934,0.4114167690277099,0.4490774869918823,-0.0062845079228281,0.9996758103370668,0.3586579263210296,0.45480677485466,0.0061666434630751,0.999633491039276,0.413715124130249,0.6313092708587646,-0.0106413019821047,0.990870237350464,0.3685786724090576,0.6327564716339111,0.0001361070317216,0.9872584939002992,0.4240338802337646,0.8009711503982544,0.1407785415649414,0.9892396926879884,0.3843823075294494,0.8048081398010254,0.1438070237636566,0.985851526260376,0.4211587905883789,0.8221501708030701,0.1476893573999405,0.830643355846405,0.3917922377586365,0.8239453434944153,0.1503158211708068,0.843838095664978,0.430448830127716,0.8615548610687256,0.0175587888807058,0.9825793504714966,0.370836079120636,0.8719560503959656,0.0246617309749126,0.9804114699363708,sit_down_p01_t01
8,sit,0.3727676272392273,0.1142675429582595,-0.303610235452652,0.9999924302101136,0.3786057829856872,0.0997998043894767,-0.2889581322669983,0.9999716877937316,0.38206547498703,0.0997414514422416,-0.2889637053012848,0.9999720454216005,0.3850654661655426,0.1001572385430336,-0.2889417111873626,0.9999706149101256,0.3671875894069671,0.1016999259591102,-0.2880685925483703,0.999967873096466,0.3638371229171753,0.1029670909047126,-0.2880794703960418,0.9999651312828064,0.3607776761054992,0.1046507209539413,-0.2880887985229492,0.9999635815620422,0.3918738663196563,0.1091894581913948,-0.1857796907424926,0.9999531507492064,0.357375830411911,0.1136397123336792,-0.1812417358160019,0.9999268054962158,0.3813784718513489,0.1322508305311203,-0.2638557553291321,0.9999906420707704,0.3667327761650085,0.1336013674736023,-0.2626475095748901,0.9999879002571106,0.4256677627563476,0.2059759497642517,-0.110754057765007,0.9999829530715942,0.3383263349533081,0.2188947945833206,-0.0998956635594368,0.9999576210975648,0.4431508481502533,0.3260161578655243,-0.0613311529159545,0.9920300245285034,0.3280370831489563,0.3473517298698425,-0.049431275576353,0.9729148149490356,0.4446255564689636,0.4386608898639679,-0.1538139730691909,0.9844051599502563,0.3196415305137634,0.4633671939373016,-0.1393250226974487,0.9627114534378052,0.4442035555839538,0.4770259857177734,-0.1807428300380706,0.9665469527244568,0.3160484731197357,0.4985796511173248,-0.1685912311077118,0.9330872297286988,0.4386153817176819,0.4740956723690033,-0.2140106409788131,0.9683138728141784,0.3212870657444,0.4975730776786804,-0.2000868618488311,0.9374005794525146,0.4368312954902649,0.4650197327136993,-0.1682410538196563,0.9592624306678772,0.3239482045173645,0.4876820147037506,-0.1538154333829879,0.9282479882240297,0.4120848774909973,0.4494279325008392,-0.0055661830119788,0.9996706247329712,0.3591963648796081,0.4549198150634765,0.0054513346403837,0.9996386766433716,0.414584070444107,0.6312878727912903,-0.0071009113453328,0.990843653678894,0.3687538206577301,0.6326523423194885,7.373487460426986e-05,0.98751562833786,0.4239899218082428,0.8006724119186401,0.1428318172693252,0.989117443561554,0.384388267993927,0.8047971129417419,0.1438492536544799,0.9859951734542848,0.4210777878761291,0.8217378258705139,0.1495923399925232,0.829448938369751,0.3917819857597351,0.8238338232040405,0.1503637731075287,0.8442357182502747,0.4303716719150543,0.8614658713340759,0.0199385248124599,0.9825267791748048,0.3708331882953644,0.8719701766967773,0.0247427634894847,0.9805808067321776,sit_down_p01_t01
9,sit,0.3738901615142822,0.1134646013379097,-0.2987710833549499,0.9999925494194032,0.3796775937080383,0.099260501563549,-0.2837825417518616,0.9999719858169556,0.3829452395439148,0.0993212684988975,-0.2837873697280884,0.9999722838401794,0.3861233592033386,0.0996250137686729,-0.2837564349174499,0.99997079372406,0.368302583694458,0.1010300070047378,-0.2826991677284241,0.999968409538269,0.3648541867733001,0.1022532284259796,-0.2827070355415344,0.9999657869338988,0.361882746219635,0.1038491651415824,-0.2827123999595642,0.9999642968177797,0.3928743004798889,0.1088622510433197,-0.1807655394077301,0.999953031539917,0.3583453893661499,0.1133022606372833,-0.1752678453922271,0.9999276399612428,0.3822821676731109,0.1316329091787338,-0.2593128085136413,0.999990701675415,0.3677713274955749,0.1330312341451645,-0.2578055262565613,0.9999880790710448,0.4262780249118805,0.205983966588974,-0.1076320186257362,0.9999828338623048,0.3390651047229767,0.2185137420892715,-0.0957205519080162,0.9999579787254332,0.4437066614627838,0.3251849114894867,-0.0614369213581085,0.9921285510063172,0.3292077481746673,0.3471283316612243,-0.0468987263739109,0.9736042618751526,0.4460641741752624,0.4366765320301056,-0.1612997949123382,0.9847016334533693,0.3210797309875488,0.4633753597736358,-0.1370715200901031,0.9636496901512146,0.4456778168678283,0.4765094816684723,-0.1906546801328659,0.9670522212982178,0.3178125917911529,0.4985014498233795,-0.1673391312360763,0.9344117641448976,0.4396731853485107,0.4735284149646759,-0.2240181863307953,0.9687764048576356,0.3230328261852264,0.4973737597465515,-0.1984690725803375,0.9385919570922852,0.4377879202365875,0.4643602073192596,-0.1760183870792389,0.9599055051803588,0.3256605267524719,0.4875689148902893,-0.1514990031719207,0.9295913577079772,0.4131829142570495,0.4494597613811493,-0.0056128380820155,0.9996725916862488,0.360028862953186,0.4548965990543365,0.0055012130178511,0.999646782875061,0.4148754477500915,0.6313528418540955,-0.0076663284562528,0.990908682346344,0.3691340386867523,0.6325331926345825,0.0008724847575649,0.9878068566322328,0.4238827228546142,0.8004616498947144,0.1458710432052612,0.989081084728241,0.3843932449817657,0.8046796917915344,0.1485729813575744,0.9862250089645386,0.4208322465419769,0.8213048577308655,0.1530156433582306,0.829368531703949,0.3917630016803741,0.8236256837844849,0.1554391235113144,0.8458122611045837,0.430380254983902,0.8613739013671875,0.0233977101743221,0.982608437538147,0.3708416819572449,0.8719667792320251,0.0303644780069589,0.980890452861786,sit_down_p01_t01
