frame,activity,l0_x,l0_y,l0_z,l0_v,l1_x,l1_y,l1_z,l1_v,l2_x,l2_y,l2_z,l2_v,l3_x,l3_y,l3_z,l3_v,l4_x,l4_y,l4_z,l4_v,l5_x,l5_y,l5_z,l5_v,l6_x,l6_y,l6_z,l6_v,l7_x,l7_y,l7_z,l7_v,l8_x,l8_y,l8_z,l8_v,l9_x,l9_y,l9_z,l9_v,l10_x,l10_y,l10_z,l10_v,l11_x,l11_y,l11_z,l11_v,l12_x,l12_y,l12_z,l12_v,l13_x,l13_y,l13_z,l13_v,l14_x,l14_y,l14_z,l14_v,l15_x,l15_y,l15_z,l15_v,l16_x,l16_y,l16_z,l16_v,l17_x,l17_y,l17_z,l17_v,l18_x,l18_y,l18_z,l18_v,l19_x,l19_y,l19_z,l19_v,l20_x,l20_y,l20_z,l20_v,l21_x,l21_y,l21_z,l21_v,l22_x,l22_y,l22_z,l22_v,l23_x,l23_y,l23_z,l23_v,l24_x,l24_y,l24_z,l24_v,l25_x,l25_y,l25_z,l25_v,l26_x,l26_y,l26_z,l26_v,l27_x,l27_y,l27_z,l27_v,l28_x,l28_y,l28_z,l28_v,l29_x,l29_y,l29_z,l29_v,l30_x,l30_y,l30_z,l30_v,l31_x,l31_y,l31_z,l31_v,l32_x,l32_y,l32_z,l32_v
0,turn,0.506915271282196,0.2284499853849411,-0.3064230978488922,0.9999855756759644,0.5113352537155151,0.21468934416770935,-0.29553544521331787,0.999941349029541,0.513985812664032,0.21460986137390137,-0.29548197984695435,0.999943733215332,0.5166151523590088,0.2148665338754654,-0.29544705152511597,0.9999368190765381,0.503007173538208,0.21459369361400604,-0.29556164145469666,0.99994957447052,0.5000313520431519,0.21453040838241577,-0.29559653997421265,0.9999521374702454,0.49716395139694214,0.214496448636055,-0.29556867480278015,0.999947190284729,0.5201956033706665,0.22136998176574707,-0.20030942559242249,0.9998873472213745,0.49394601583480835,0.2211889624595642,-0.2036151885986328,0.999911904335022,0.5115426182746887,0.24425746500492096,-0.2692022919654846,0.9999692440032959,0.5015716552734375,0.24390706419944763,-0.2698611617088318,0.9999725222587585,0.549981415271759,0.30702799558639526,-0.1157071441411972,0.9999727606773376,0.4629219174385071,0.3131483197212219,-0.12720803916454315,0.9999691247940063,0.5695427656173706,0.41632983088493347,-0.046254366636276245,0.9896261692047119,0.44559216499328613,0.43115222454071045,-0.08021022379398346,0.9923337697982788,0.5819700956344604,0.5216394066810608,-0.10673266649246216,0.9867545366287231,0.4354001581668854,0.53303062915802,-0.14457999169826508,0.9871194362640381,0.5860633850097656,0.5527762770652771,-0.1289922446012497,0.9666425585746765,0.4311763644218445,0.5669586062431335,-0.16734054684638977,0.9732800126075745,0.5818437933921814,0.5515653491020203,-0.16013726592063904,0.9707093834877014,0.4377474784851074,0.566782534122467,-0.19620269536972046,0.9756115078926086,0.5790340304374695,0.5421756505966187,-0.12077220529317856,0.9643564224243164,0.440666526556015,0.5556372404098511,-0.15784141421318054,0.9693753123283386,0.5328693985939026,0.5301289558410645,0.006686245556920767,0.9996501207351685,0.48388758301734924,0.5303250551223755,-0.006663239095360041,0.9997442364692688,0.5418581366539001,0.6926198601722717,0.01348959468305111,0.9939699769020081,0.4798068106174469,0.6976252794265747,-0.019087083637714386,0.9951012134552002,0.5455039739608765,0.8459159731864929,0.12509624660015106,0.9930729866027832,0.4674455523490906,0.8572507500648499,0.07983250916004181,0.9936397671699524,0.539977490901947,0.8708354234695435,0.1301790028810501,0.9330909848213196,0.47272053360939026,0.8825123906135559,0.08310794085264206,0.8856757283210754,0.55964595079422,0.8968734741210938,0.03472117334604263,0.9891671538352966,0.45287638902664185,0.9085758924484253,-0.02678726054728031,0.9880972504615784
1,turn,0.5023454427719116,0.23433901369571686,-0.2638462483882904,0.9999850988388062,0.5069805979728699,0.21964088082313538,-0.2505023181438446,0.9999384880065918,0.5095367431640625,0.21962501108646393,-0.25049322843551636,0.9999407529830933,0.5122124552726746,0.21966184675693512,-0.2504677176475525,0.9999333024024963,0.49834713339805603,0.21995589137077332,-0.2570807933807373,0.9999476075172424,0.49545592069625854,0.22013729810714722,-0.25711962580680847,0.9999504685401917,0.4922899305820465,0.2204430252313614,-0.25712457299232483,0.999945342540741,0.5159555673599243,0.22488121688365936,-0.15778416395187378,0.999874472618103,0.4898478388786316,0.22510191798210144,-0.16274091601371765,0.9999043345451355,0.5076228380203247,0.2511906623840332,-0.2277357280254364,0.9999668598175049,0.4972878098487854,0.25087785720825195,-0.2342146933078766,0.9999703764915466,0.5466312766075134,0.3134565055370331,-0.0934494137763977,0.9999644160270691,0.4615464210510254,0.32149848341941833,-0.10145201534032822,0.9999666810035706,0.5649102330207825,0.4245360493659973,-0.04303726553916931,0.9900655746459961,0.4468383193016052,0.43801361322402954,-0.05757085233926773,0.9921444058418274,0.577609121799469,0.5259259939193726,-0.11141957342624664,0.9864840507507324,0.4377518594264984,0.5383898615837097,-0.13574813306331635,0.9864054322242737,0.5812119841575623,0.5548797845840454,-0.13430148363113403,0.9658503532409668,0.43432706594467163,0.5697370767593384,-0.15361852943897247,0.9714667201042175,0.5762273073196411,0.5540953874588013,-0.16402900218963623,0.969878077507019,0.4402318000793457,0.5697613954544067,-0.18535609543323517,0.9738321900367737,0.5732407569885254,0.5452344417572021,-0.12483587116003036,0.9636784195899963,0.44285768270492554,0.5590991973876953,-0.1556621491909027,0.9677136540412903,0.5296993851661682,0.5358118414878845,0.0024058115668594837,0.9996240139007568,0.48193350434303284,0.5362040400505066,-0.0024347282014787197,0.9997345209121704,0.5372942686080933,0.6915782690048218,0.00963100790977478,0.9932056665420532,0.4787386953830719,0.692591667175293,-0.0015112252440303564,0.994981586933136,0.5414196252822876,0.8432573676109314,0.11329346895217896,0.992342472076416,0.46808379888534546,0.8468272089958191,0.10067931562662125,0.9933986067771912,0.5364928245544434,0.8677449822425842,0.1170455664396286,0.9323742389678955,0.47354307770729065,0.8698828220367432,0.10446859896183014,0.8872140645980835,0.5507599711418152,0.888818085193634,0.018802395090460777,0.9880514740943909,0.4550219476222992,0.8943535089492798,0.0037135283928364515,0.9874444603919983
2,turn,0.5008363127708435,0.23705868422985077,-0.2698468565940857,0.999985933303833,0.5055309534072876,0.22218354046344757,-0.2566940188407898,0.999941885471344,0.5080918073654175,0.22210468351840973,-0.2566956579685211,0.9999437928199768,0.5108600854873657,0.22215420007705688,-0.2566792368888855,0.9999369382858276,0.49697524309158325,0.22224901616573334,-0.2569977641105652,0.9999505877494812,0.494204580783844,0.22211740911006927,-0.2570262551307678,0.9999531507492065,0.49136048555374146,0.22241102159023285,-0.25701868534088135,0.9999484419822693,0.5149589776992798,0.22675688564777374,-0.1615617424249649,0.999879002571106,0.48923879861831665,0.22715790569782257,-0.16271641850471497,0.9999082684516907,0.5062757730484009,0.25252994894981384,-0.23348240554332733,0.9999681115150452,0.4960046708583832,0.253179669380188,-0.23399750888347626,0.9999716281890869,0.5461496114730835,0.3159841299057007,-0.08787396550178528,0.9999623894691467,0.46122559905052185,0.3224664330482483,-0.0993046909570694,0.9999673366546631,0.5638795495033264,0.4250182807445526,-0.03883461654186249,0.9903486371040344,0.44747644662857056,0.43660247325897217,-0.05707569792866707,0.99208003282547,0.5765822529792786,0.524721622467041,-0.11488455533981323,0.9862839579582214,0.43859854340553284,0.5365654230117798,-0.13195237517356873,0.9860238432884216,0.5798625946044922,0.5550739765167236,-0.13803642988204956,0.9651383757591248,0.43515077233314514,0.5681543350219727,-0.15588703751564026,0.9702327847480774,0.5759427547454834,0.5546161532402039,-0.16933251917362213,0.9691939949989319,0.4408157765865326,0.5679531693458557,-0.18518921732902527,0.9726486206054688,0.5732297897338867,0.5455722808837891,-0.12903021275997162,0.9628384709358215,0.4434993267059326,0.5577292442321777,-0.1470038890838623,0.9663453698158264,0.5277199745178223,0.5335983633995056,0.002720721298828721,0.9996214509010315,0.48065251111984253,0.5345031023025513,-0.0027391971088945866,0.9997377395629883,0.5351265072822571,0.6879790425300598,0.005798205267637968,0.9927809238433838,0.47863587737083435,0.6899839043617249,-0.012199445627629757,0.9950498342514038,0.5404970049858093,0.845598578453064,0.10904904454946518,0.9922202825546265,0.4686505198478699,0.8474221229553223,0.0986122339963913,0.9934806227684021,0.5351833701133728,0.8690928816795349,0.10977961868047714,0.9322490096092224,0.47357454895973206,0.8672007918357849,0.10092343389987946,0.8869131803512573,0.5512702465057373,0.8890790939331055,-0.003519431222230196,0.9879521131515503,0.45818692445755005,0.8979971408843994,-0.018537010997533798,0.9875264763832092
3,turn,0.5006774663925171,0.23206284642219543,-0.26267364621162415,0.999987006187439,0.504840075969696,0.21878744661808014,-0.2485208511352539,0.9999464750289917,0.5075944662094116,0.2186473160982132,-0.2485341727733612,0.9999481439590454,0.5104111433029175,0.21854792535305023,-0.24854984879493713,0.999941885471344,0.4964543879032135,0.21887552738189697,-0.23825137317180634,0.9999544620513916,0.4935902953147888,0.21866783499717712,-0.23826627433300018,0.9999567270278931,0.49091657996177673,0.21898458898067474,-0.23823626339435577,0.999952495098114,0.5142107605934143,0.22468069195747375,-0.14895927906036377,0.999888002872467,0.48878368735313416,0.2253892719745636,-0.139796644449234,0.9999145865440369,0.5063859224319458,0.2476520538330078,-0.22558045387268066,0.9999703764915466,0.4956706464290619,0.24764323234558105,-0.21866294741630554,0.9999735951423645,0.5467594265937805,0.3192424774169922,-0.07854040712118149,0.9999623894691467,0.46109771728515625,0.325664222240448,-0.07652812451124191,0.9999678134918213,0.5639637112617493,0.4259563386440277,-0.03680037707090378,0.990730881690979,0.4481220841407776,0.43743327260017395,-0.0405520461499691,0.9915382862091064,0.5761850476264954,0.5236303806304932,-0.11443664133548737,0.986356794834137,0.43880993127822876,0.5352240800857544,-0.12346363067626953,0.9850064516067505,0.5784566402435303,0.5547148585319519,-0.1374020278453827,0.9652103185653687,0.4353320002555847,0.5672134160995483,-0.15094536542892456,0.9680317044258118,0.5750874280929565,0.5542526245117188,-0.16822291910648346,0.9692124128341675,0.4402161240577698,0.566827654838562,-0.17464086413383484,0.9706073999404907,0.5729600787162781,0.5452452301979065,-0.1284049153327942,0.9628265500068665,0.4430534243583679,0.5567286014556885,-0.13620144128799438,0.9640473127365112,0.5280529856681824,0.5327213406562805,0.002120488090440631,0.9996312856674194,0.4809514582157135,0.5336635112762451,-0.0021459716372191906,0.9997471570968628,0.5347946286201477,0.686801552772522,-0.00774643337354064,0.9927177429199219,0.47818702459335327,0.6883768439292908,-0.01616903580725193,0.9951954483985901,0.5416080355644226,0.8433834314346313,0.08063162863254547,0.9923080801963806,0.46878400444984436,0.8477349877357483,0.0753796324133873,0.9937189817428589,0.5350158214569092,0.8654881715774536,0.08174551278352737,0.9320622682571411,0.47403639554977417,0.8681371212005615,0.07619661092758179,0.8888105750083923,0.5516936779022217,0.8884110450744629,-0.024614538997411728,0.9880778789520264,0.45774227380752563,0.8949241638183594,-0.02832622267305851,0.9878724217414856
4,turn,0.5011693835258484,0.23307499289512634,-0.24181346595287323,0.9999880194664001,0.5051036477088928,0.22043204307556152,-0.22856314480304718,0.9999505281448364,0.5078989863395691,0.22080548107624054,-0.22858008742332458,0.9999520182609558,0.5104809403419495,0.2210940718650818,-0.22859394550323486,0.9999463558197021,0.49711480736732483,0.22020554542541504,-0.222915917634964,0.9999578595161438,0.4941965639591217,0.2204011231660843,-0.22292976081371307,0.9999598860740662,0.4915928840637207,0.2206842452287674,-0.22291311621665955,0.9999560713768005,0.513618528842926,0.2266765981912613,-0.13926152884960175,0.9998963475227356,0.48907995223999023,0.22679956257343292,-0.12642894685268402,0.999920129776001,0.5064767599105835,0.2482738047838211,-0.20813016593456268,0.9999725818634033,0.49599045515060425,0.2484527975320816,-0.20189423859119415,0.9999754428863525,0.5465705394744873,0.3174695372581482,-0.07278930395841599,0.9999635815620422,0.46102261543273926,0.32587915658950806,-0.06041330844163895,0.9999687671661377,0.5637847185134888,0.42479437589645386,-0.029591236263513565,0.9910671710968018,0.4485092759132385,0.43807440996170044,-0.02355852536857128,0.990946352481842,0.5761457681655884,0.5229687094688416,-0.10821893066167831,0.9863367080688477,0.4388156533241272,0.5358567833900452,-0.10435599088668823,0.9839057922363281,0.5778848528862,0.5544332265853882,-0.13100768625736237,0.965162456035614,0.43590623140335083,0.5668884515762329,-0.13045541942119598,0.9658780694007874,0.5743545293807983,0.5538049936294556,-0.16266274452209473,0.9691348671913147,0.439709335565567,0.5666846632957458,-0.15893647074699402,0.9686500430107117,0.5727432370185852,0.5447903275489807,-0.12250794470310211,0.962640106678009,0.44236356019973755,0.5569565892219543,-0.11812959611415863,0.9617261290550232,0.5282872915267944,0.5319033861160278,0.0008093236829154193,0.9996421337127686,0.48119401931762695,0.533207356929779,-0.0008320823544636369,0.9997560977935791,0.5342066287994385,0.6867821216583252,-0.011526507325470448,0.9929121732711792,0.47810131311416626,0.6882774233818054,-0.018636681139469147,0.9954043030738831,0.5411758422851562,0.8417791724205017,0.07627217471599579,0.9925776124000549,0.4689892828464508,0.846548318862915,0.07183873653411865,0.9940211772918701,0.534941554069519,0.8657463788986206,0.07759551703929901,0.9322342276573181,0.47438591718673706,0.8697786331176758,0.0725199431180954,0.8915821313858032,0.5506414175033569,0.8892083168029785,-0.032179366797208786,0.9884392619132996,0.4577527940273285,0.8970135450363159,-0.03195180743932724,0.9883711934089661
5,turn,0.5013107061386108,0.23315002024173737,-0.239761084318161,0.9999889731407166,0.5055880546569824,0.2202766239643097,-0.22640910744667053,0.9999545812606812,0.5084766149520874,0.2206341028213501,-0.22642776370048523,0.9999558925628662,0.5112041234970093,0.2209138423204422,-0.2264411449432373,0.9999508261680603,0.49706393480300903,0.2200613021850586,-0.22306251525878906,0.999961256980896,0.4939686357975006,0.22013798356056213,-0.22307391464710236,0.9999630451202393,0.49108999967575073,0.22041858732700348,-0.2230568677186966,0.9999595880508423,0.514039158821106,0.22727736830711365,-0.13828131556510925,0.9999048709869385,0.48848801851272583,0.2269158959388733,-0.12910518050193787,0.999925971031189,0.5066937208175659,0.24884210526943207,-0.20642344653606415,0.9999748468399048,0.4956185221672058,0.24907828867435455,-0.20191523432731628,0.9999773502349854,0.5464213490486145,0.3173784017562866,-0.07128389179706573,0.9999650716781616,0.4609738290309906,0.3265993595123291,-0.06015310809016228,0.9999694228172302,0.5636938810348511,0.42459407448768616,-0.029631754383444786,0.9914318919181824,0.4487342834472656,0.4387173056602478,-0.021832507103681564,0.9899975061416626,0.5764647722244263,0.5224831104278564,-0.10745493322610855,0.9864599108695984,0.43869438767433167,0.5358125567436218,-0.10228613764047623,0.982503354549408,0.5780693292617798,0.5542452335357666,-0.13041356205940247,0.9654958248138428,0.4360000491142273,0.5665563344955444,-0.1277434229850769,0.9633535742759705,0.5742760896682739,0.5534965991973877,-0.16211983561515808,0.969399631023407,0.43945521116256714,0.5664708614349365,-0.15830230712890625,0.9663590788841248,0.5727815628051758,0.5444955825805664,-0.12167225778102875,0.9628834128379822,0.44201332330703735,0.5569614171981812,-0.11661772429943085,0.959101676940918,0.5290700197219849,0.5317072868347168,-0.0005973713705316186,0.9996548295021057,0.4813768267631531,0.5331833958625793,0.0005831444868817925,0.999764621257782,0.5342234969139099,0.6879542469978333,-0.015249045565724373,0.9931052923202515,0.4780734181404114,0.6887955069541931,-0.01851952075958252,0.9955829977989197,0.5405610799789429,0.8418635129928589,0.07147703319787979,0.9928448796272278,0.4690352976322174,0.8474173545837402,0.07069571316242218,0.9943096041679382,0.5338739156723022,0.8671362400054932,0.072473905980587,0.9324638843536377,0.47478175163269043,0.8717144727706909,0.071199931204319,0.8952919840812683,0.5508474111557007,0.8897802829742432,-0.03851424902677536,0.9887793064117432,0.45751553773880005,0.8958262801170349,-0.033716730773448944,0.9888616800308228
6,turn,0.5021623969078064,0.23387432098388672,-0.23246410489082336,0.9999898672103882,0.5062514543533325,0.22090157866477966,-0.2186601459980011,0.9999582171440125,0.5091018080711365,0.22115851938724518,-0.21867933869361877,0.9999593496322632,0.5116554498672485,0.2214026302099228,-0.218687504529953,0.9999548196792603,0.4979001581668854,0.2206171602010727,-0.21716108918190002,0.9999642968177795,0.4948398172855377,0.22066789865493774,-0.21716943383216858,0.9999658465385437,0.4919094443321228,0.2207980453968048,-0.2171502560377121,0.9999627470970154,0.5140780210494995,0.2274579554796219,-0.1284881979227066,0.9999125003814697,0.4885951578617096,0.22697468101978302,-0.12351225316524506,0.9999312162399292,0.5074577927589417,0.2492825835943222,-0.19824698567390442,0.9999768733978271,0.49663370847702026,0.24965794384479523,-0.19611933827400208,0.9999790787696838,0.5463341474533081,0.3177770972251892,-0.06416554749011993,0.999966561794281,0.46095576882362366,0.3272538483142853,-0.056004203855991364,0.9999701380729675,0.563459575176239,0.42427295446395874,-0.026867423206567764,0.9917342662811279,0.448962926864624,0.4385647773742676,-0.019039899110794067,0.9894148707389832,0.5763117074966431,0.5226786732673645,-0.1060241237282753,0.9865953922271729,0.43864956498146057,0.5357085466384888,-0.09954230487346649,0.9814555644989014,0.5780036449432373,0.5542793273925781,-0.12881232798099518,0.9658551216125488,0.43611493706703186,0.5662952661514282,-0.125067800283432,0.9613991975784302,0.5740174651145935,0.5534238815307617,-0.16163699328899384,0.9696965217590332,0.4393653869628906,0.5662544369697571,-0.15598496794700623,0.9645929336547852,0.5725488066673279,0.5444309115409851,-0.12091907113790512,0.9631461501121521,0.4418622553348541,0.5569143295288086,-0.11397255957126617,0.9570515155792236,0.5292805433273315,0.5319973230361938,-0.0005074450746178627,0.9996664524078369,0.4815250039100647,0.5335190892219543,0.0005020592361688614,0.999772846698761,0.5343209505081177,0.6888458728790283,-0.015252722427248955,0.9932945370674133,0.4780840277671814,0.6893208622932434,-0.019499799236655235,0.9957559108734131,0.5402554273605347,0.8411397337913513,0.07172901183366776,0.9930769801139832,0.46911436319351196,0.8488595485687256,0.06881280243396759,0.994568407535553,0.5334922075271606,0.8670320510864258,0.07282476127147675,0.9328746199607849,0.47493869066238403,0.8729612827301025,0.06937528401613235,0.898176908493042,0.5504459142684937,0.8893375992774963,-0.038247931748628616,0.9890808463096619,0.45734983682632446,0.896167516708374,-0.03669049218297005,0.9892839789390564
7,turn,0.501365065574646,0.23383189737796783,-0.22594089806079865,0.9999906420707703,0.5058289766311646,0.22115381062030792,-0.2122964859008789,0.9999613761901855,0.5087978839874268,0.22129499912261963,-0.212316632270813,0.999962329864502,0.5114446878433228,0.22154375910758972,-0.21231982111930847,0.9999582767486572,0.49713850021362305,0.22084899246692657,-0.21103283762931824,0.9999669790267944,0.49402156472206116,0.22080983221530914,-0.2110384702682495,0.9999682903289795,0.4911789000034332,0.2209385484457016,-0.21102435886859894,0.999965488910675,0.5139926075935364,0.2278491109609604,-0.12315671145915985,0.999919056892395,0.48817816376686096,0.2271706908941269,-0.11803457885980606,0.9999356269836426,0.506900429725647,0.24960516393184662,-0.19219332933425903,0.9999786019325256,0.4957147240638733,0.2498311549425125,-0.1905134916305542,0.9999805688858032,0.5463365316390991,0.3173872232437134,-0.06203630566596985,0.9999677538871765,0.4609544277191162,0.32722222805023193,-0.05232229083776474,0.9999707341194153,0.5637301206588745,0.42424023151397705,-0.0258931927382946,0.992054283618927,0.4489750266075134,0.43886035680770874,-0.015967458486557007,0.9888336062431335,0.5762093663215637,0.5226551294326782,-0.10499870777130127,0.9867929816246033,0.43850722908973694,0.5356554388999939,-0.09651736915111542,0.9806172251701355,0.5778402090072632,0.5543919205665588,-0.1281524896621704,0.9663471579551697,0.43605178594589233,0.5661267042160034,-0.1219460517168045,0.959896981716156,0.5735927820205688,0.553403377532959,-0.1602005511522293,0.9701056480407715,0.4392243027687073,0.5661454796791077,-0.15280869603157043,0.9632204174995422,0.5721370577812195,0.544428825378418,-0.11949944496154785,0.9635668396949768,0.44167646765708923,0.556975781917572,-0.11088462173938751,0.9554588794708252,0.5294578671455383,0.5323085188865662,-0.0007107752608135343,0.9996758699417114,0.4816163182258606,0.5338985323905945,0.0007110753213055432,0.9997795820236206,0.5342243313789368,0.6895134449005127,-0.015164412558078766,0.9934085607528687,0.4780900478363037,0.689380943775177,-0.019971458241343498,0.9958991408348083,0.5400034189224243,0.8407984972000122,0.07177075743675232,0.9932296872138977,0.4691363275051117,0.8482927680015564,0.06825423240661621,0.9947688579559326,0.5333986878395081,0.8670686483383179,0.07290907204151154,0.9331583380699158,0.47497233748435974,0.873239278793335,0.06895755231380463,0.9004459977149963,0.5498079061508179,0.8889495730400085,-0.03744766116142273,0.9892576336860657,0.45729488134384155,0.8958770036697388,-0.037247590720653534,0.9895860552787781
8,turn,0.500673234462738,0.23547053337097168,-0.2253638207912445,0.9999913573265076,0.5054037570953369,0.2222243845462799,-0.21201398968696594,0.9999644160270691,0.5085891485214233,0.2221854031085968,-0.2120351493358612,0.999965250492096,0.5113645195960999,0.22226278483867645,-0.2120388001203537,0.9999616146087646,0.49618688225746155,0.22218011319637299,-0.21085917949676514,0.9999695420265198,0.49308115243911743,0.2222117930650711,-0.21086223423480988,0.9999706149101257,0.49024853110313416,0.22254683077335358,-0.2108464241027832,0.9999681115150452,0.514236569404602,0.2286481410264969,-0.12271048873662949,0.999925434589386,0.4878315031528473,0.22867178916931152,-0.11771519482135773,0.999940037727356,0.5066148042678833,0.25117048621177673,-0.19141444563865662,0.9999802708625793,0.4950931966304779,0.25186991691589355,-0.18992194533348083,0.9999819993972778,0.5465601086616516,0.31794267892837524,-0.06118632107973099,0.9999690055847168,0.46107298135757446,0.3268769681453705,-0.05102537199854851,0.999971330165863,0.56368088722229,0.4239490032196045,-0.0253433994948864,0.9923086762428284,0.4490432143211365,0.43842947483062744,-0.014553666114807129,0.9882546663284302,0.5760654211044312,0.5224505662918091,-0.10415162146091461,0.9869459867477417,0.4384640157222748,0.535537600517273,-0.09510308504104614,0.9796925187110901,0.5775858163833618,0.5543092489242554,-0.12737619876861572,0.9667738080024719,0.4360223710536957,0.5660088658332825,-0.12041853368282318,0.9581950306892395,0.5734676718711853,0.5532890558242798,-0.15931269526481628,0.9704576730728149,0.43915337324142456,0.5660795569419861,-0.15099212527275085,0.961650550365448,0.57209312915802,0.544295608997345,-0.11860539019107819,0.9639171361923218,0.44158467650413513,0.5570204257965088,-0.10933472961187363,0.9536773562431335,0.5293445587158203,0.532512366771698,-0.0009091909159906209,0.9996864199638367,0.48171597719192505,0.5339612364768982,0.0009163389913737774,0.9997866749763489,0.5339713096618652,0.689858615398407,-0.01566207781434059,0.9934831261634827,0.47809654474258423,0.6890981793403625,-0.020234456285834312,0.9960248470306396,0.5398643612861633,0.8407596349716187,0.06999270617961884,0.9933683276176453,0.4691932797431946,0.847715437412262,0.06666053831577301,0.9949610233306885,0.5334161520004272,0.8670901656150818,0.07103917002677917,0.9335357546806335,0.47505983710289,0.8728647828102112,0.06735778599977493,0.9028171300888062,0.5495172739028931,0.8890019059181213,-0.03817730024456978,0.9894145131111145,0.4572564959526062,0.8961715698242188,-0.038632623851299286,0.9898752570152283
9,turn,0.5004826784133911,0.2362356036901474,-0.2212660312652588,0.9999920129776001,0.5052577257156372,0.22280250489711761,-0.20788666605949402,0.9999672770500183,0.5085044503211975,0.22271212935447693,-0.20791089534759521,0.9999679923057556,0.5113158226013184,0.2227603644132614,-0.20791757106781006,0.999964714050293,0.49592581391334534,0.2227620631456375,-0.20672793686389923,0.9999719262123108,0.4928359389305115,0.22274628281593323,-0.20672783255577087,0.9999728202819824,0.48999348282814026,0.22304613888263702,-0.20670831203460693,0.999970555305481,0.5143216848373413,0.2290278971195221,-0.11826294660568237,0.9999313950538635,0.4877203106880188,0.22895783185958862,-0.11323223263025284,0.999944269657135,0.5065085887908936,0.2518156170845032,-0.18713271617889404,0.9999818205833435,0.4948867857456207,0.2526305615901947,-0.18569375574588776,0.9999833106994629,0.5464907288551331,0.31790634989738464,-0.05696411803364754,0.9999703764915466,0.46109384298324585,0.32704871892929077,-0.04627096280455589,0.9999719858169556,0.5635287165641785,0.42337480187416077,-0.024457735940814018,0.992530107498169,0.44905686378479004,0.43843191862106323,-0.010043099522590637,0.9876295924186707,0.5759268999099731,0.5222943425178528,-0.10372471809387207,0.9870915412902832,0.43841680884361267,0.5355186462402344,-0.09134139120578766,0.9787453413009644,0.5773870944976807,0.5542463660240173,-0.1271134912967682,0.9671803712844849,0.4359896779060364,0.5659732222557068,-0.11675777286291122,0.9565058350563049,0.5734367966651917,0.5532675385475159,-0.15881383419036865,0.9707946181297302,0.439126580953598,0.5660871863365173,-0.14746764302253723,0.9600997567176819,0.5720983743667603,0.5442057847976685,-0.1177978515625,0.9642459154129028,0.4415282607078552,0.5571015477180481,-0.10565175116062164,0.951917827129364,0.529219925403595,0.5326782464981079,-0.0011511797783896327,0.9996981620788574,0.4817897379398346,0.5340075492858887,0.001165276626124978,0.9997941255569458,0.5338379740715027,0.6899404525756836,-0.01706109568476677,0.9935615658760071,0.47806668281555176,0.6891758441925049,-0.02046140655875206,0.996132493019104,0.5399097800254822,0.8407508134841919,0.06684163212776184,0.9935018420219421,0.4692002236843109,0.8479174971580505,0.0652899369597435,0.9951344728469849,0.5333846807479858,0.8670752644538879,0.06773015856742859,0.9340198040008545,0.47507309913635254,0.8728277683258057,0.06595908850431442,0.9050536751747131,0.5496141910552979,0.8889655470848083,-0.04117877781391144,0.9895619750022888,0.45718851685523987,0.8962724208831787,-0.04052751138806343,0.9901362657546997
